game_1|Louisville
game_2|Colorado State
game_3|New Mexico State
game_4|Oregon
game_5|Michigan State
game_6|Memphis
game_7|Creighton
game_8|Albany
game_9|Southern
game_10|Pittsburgh
game_11|Boise State/La Salle
game_12|Ole Miss
game_13|New Mexico
game_14|Arizona
game_15|Iowa State
game_16|Iona
game_17|Kansas
game_18|North Carolina
game_19|South Dakota State
game_20|VCU
game_21|Northwestern State
game_22|UCLA
game_23|San Diego State
game_24|Florida GC
game_25|Indiana
game_26|NC State
game_27|Syracuse
game_28|UNLV
game_29|Davidson
game_30|Bucknell
game_31|Illinois
game_32|Pacific
game_33|Louisville
game_34|Oregon
game_35|Memphis
game_36|Albany
game_37|Southern
game_38|Boise State/La Salle
game_39|Arizona
game_40|Iowa State
game_41|North Carolina
game_42|South Dakota State
game_43|UCLA
game_44|Florida GC
game_45|Indiana
game_46|Syracuse
game_47|Bucknell
game_48|Illinois
game_49|Oregon
game_50|Memphis
game_51|Boise State/La Salle
game_52|Arizona
game_53|South Dakota State
game_54|UCLA
game_55|Indiana
game_56|Bucknell
game_57|Memphis
game_58|Boise State/La Salle
game_59|South Dakota State
game_60|Indiana
game_61|Memphis
game_62|Indiana
game_63|Indiana
name|Miles the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
