game_1|NC A&T/Liberty
game_2|Colorado State
game_3|New Mexico State
game_4|Oregon
game_5|Valparaiso
game_6|Middle Tenn/St Marys
game_7|Creighton
game_8|Albany
game_9|Southern
game_10|Wichita State
game_11|Kansas State
game_12|Wisconsin
game_13|New Mexico
game_14|Belmont
game_15|Notre Dame
game_16|Iona
game_17|Kansas
game_18|North Carolina
game_19|Michigan
game_20|VCU
game_21|Northwestern State
game_22|UCLA
game_23|Oklahoma
game_24|Florida GC
game_25|LIU/James Madison
game_26|Temple
game_27|Montana
game_28|UNLV
game_29|Davidson
game_30|Butler
game_31|Illinois
game_32|Miami
game_33|Colorado State
game_34|New Mexico State
game_35|Middle Tenn/St Marys
game_36|Albany
game_37|Southern
game_38|Wisconsin
game_39|New Mexico
game_40|Iona
game_41|North Carolina
game_42|Michigan
game_43|UCLA
game_44|Oklahoma
game_45|LIU/James Madison
game_46|UNLV
game_47|Davidson
game_48|Illinois
game_49|Colorado State
game_50|Middle Tenn/St Marys
game_51|Southern
game_52|Iona
game_53|Michigan
game_54|UCLA
game_55|LIU/James Madison
game_56|Illinois
game_57|Colorado State
game_58|Southern
game_59|UCLA
game_60|LIU/James Madison
game_61|Colorado State
game_62|LIU/James Madison
game_63|Colorado State
name|Ainsley the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
