game_1|Louisville
game_2|Colorado State
game_3|Saint Louis
game_4|Oklahoma State
game_5|Valparaiso
game_6|Memphis
game_7|Cincinnati
game_8|Duke
game_9|Southern
game_10|Pittsburgh
game_11|Kansas State
game_12|Wisconsin
game_13|New Mexico
game_14|Arizona
game_15|Iowa State
game_16|Iona
game_17|Western Kentucky
game_18|Villanova
game_19|South Dakota State
game_20|VCU
game_21|Northwestern State
game_22|UCLA
game_23|San Diego State
game_24|Florida GC
game_25|LIU/James Madison
game_26|Temple
game_27|Montana
game_28|UNLV
game_29|Marquette
game_30|Bucknell
game_31|Illinois
game_32|Miami
game_33|Colorado State
game_34|Oklahoma State
game_35|Valparaiso
game_36|Duke
game_37|Pittsburgh
game_38|Wisconsin
game_39|New Mexico
game_40|Iowa State
game_41|Western Kentucky
game_42|South Dakota State
game_43|Northwestern State
game_44|San Diego State
game_45|Temple
game_46|UNLV
game_47|Marquette
game_48|Miami
game_49|Oklahoma State
game_50|Duke
game_51|Wisconsin
game_52|New Mexico
game_53|South Dakota State
game_54|Northwestern State
game_55|Temple
game_56|Marquette
game_57|Oklahoma State
game_58|New Mexico
game_59|Northwestern State
game_60|Marquette
game_61|New Mexico
game_62|Northwestern State
game_63|Northwestern State
name|Belen the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
