game_1|NC A&T/Liberty
game_2|Colorado State
game_3|New Mexico State
game_4|Oregon
game_5|Michigan State
game_6|Middle Tenn/St Marys
game_7|Cincinnati
game_8|Duke
game_9|Gonzaga
game_10|Wichita State
game_11|Kansas State
game_12|Wisconsin
game_13|New Mexico
game_14|Arizona
game_15|Notre Dame
game_16|Ohio State
game_17|Kansas
game_18|Villanova
game_19|South Dakota State
game_20|Akron
game_21|Florida
game_22|Minnesota
game_23|San Diego State
game_24|Georgetown
game_25|Indiana
game_26|NC State
game_27|Montana
game_28|California
game_29|Davidson
game_30|Bucknell
game_31|Colorado
game_32|Pacific
game_33|NC A&T/Liberty
game_34|Oregon
game_35|Michigan State
game_36|Cincinnati
game_37|Wichita State
game_38|Wisconsin
game_39|New Mexico
game_40|Ohio State
game_41|Villanova
game_42|South Dakota State
game_43|Minnesota
game_44|Georgetown
game_45|NC State
game_46|Montana
game_47|Davidson
game_48|Pacific
game_49|NC A&T/Liberty
game_50|Michigan State
game_51|Wichita State
game_52|New Mexico
game_53|Villanova
game_54|Minnesota
game_55|Montana
game_56|Pacific
game_57|NC A&T/Liberty
game_58|New Mexico
game_59|Minnesota
game_60|Pacific
game_61|NC A&T/Liberty
game_62|Pacific
game_63|NC A&T/Liberty
name|Lincoln the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
