game_1|NC A&T/Liberty
game_2|Missouri
game_3|Saint Louis
game_4|Oregon
game_5|Valparaiso
game_6|Memphis
game_7|Creighton
game_8|Duke
game_9|Gonzaga
game_10|Wichita State
game_11|Boise State/La Salle
game_12|Wisconsin
game_13|Harvard
game_14|Arizona
game_15|Notre Dame
game_16|Iona
game_17|Kansas
game_18|North Carolina
game_19|Michigan
game_20|Akron
game_21|Florida
game_22|Minnesota
game_23|Oklahoma
game_24|Florida GC
game_25|Indiana
game_26|NC State
game_27|Montana
game_28|California
game_29|Davidson
game_30|Butler
game_31|Colorado
game_32|Miami
game_33|Missouri
game_34|Saint Louis
game_35|Memphis
game_36|Creighton
game_37|Gonzaga
game_38|Boise State/La Salle
game_39|Harvard
game_40|Iona
game_41|Kansas
game_42|Akron
game_43|Minnesota
game_44|Oklahoma
game_45|NC State
game_46|California
game_47|Butler
game_48|Colorado
game_49|Saint Louis
game_50|Memphis
game_51|Gonzaga
game_52|Harvard
game_53|Akron
game_54|Oklahoma
game_55|California
game_56|Butler
game_57|Memphis
game_58|Harvard
game_59|Oklahoma
game_60|Butler
game_61|Memphis
game_62|Butler
game_63|Memphis
name|Bryce the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
