game_1|Louisville
game_2|Colorado State
game_3|New Mexico State
game_4|Oklahoma State
game_5|Michigan State
game_6|Memphis
game_7|Creighton
game_8|Duke
game_9|Southern
game_10|Pittsburgh
game_11|Boise State/La Salle
game_12|Ole Miss
game_13|New Mexico
game_14|Arizona
game_15|Iowa State
game_16|Iona
game_17|Western Kentucky
game_18|North Carolina
game_19|South Dakota State
game_20|Akron
game_21|Northwestern State
game_22|Minnesota
game_23|Oklahoma
game_24|Georgetown
game_25|LIU/James Madison
game_26|Temple
game_27|Syracuse
game_28|California
game_29|Davidson
game_30|Butler
game_31|Colorado
game_32|Miami
game_33|Colorado State
game_34|New Mexico State
game_35|Michigan State
game_36|Creighton
game_37|Southern
game_38|Ole Miss
game_39|Arizona
game_40|Iowa State
game_41|North Carolina
game_42|South Dakota State
game_43|Northwestern State
game_44|Oklahoma
game_45|LIU/James Madison
game_46|California
game_47|Butler
game_48|Colorado
game_49|New Mexico State
game_50|Creighton
game_51|Southern
game_52|Iowa State
game_53|South Dakota State
game_54|Oklahoma
game_55|California
game_56|Butler
game_57|Creighton
game_58|Iowa State
game_59|Oklahoma
game_60|California
game_61|Creighton
game_62|Oklahoma
game_63|Oklahoma
name|Blaze the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
