game_1|NC A&T/Liberty
game_2|Colorado State
game_3|New Mexico State
game_4|Oklahoma State
game_5|Michigan State
game_6|Middle Tenn/St Marys
game_7|Creighton
game_8|Duke
game_9|Southern
game_10|Wichita State
game_11|Kansas State
game_12|Wisconsin
game_13|New Mexico
game_14|Belmont
game_15|Iowa State
game_16|Ohio State
game_17|Kansas
game_18|Villanova
game_19|Michigan
game_20|VCU
game_21|Northwestern State
game_22|Minnesota
game_23|Oklahoma
game_24|Georgetown
game_25|Indiana
game_26|NC State
game_27|Montana
game_28|UNLV
game_29|Marquette
game_30|Bucknell
game_31|Colorado
game_32|Pacific
game_33|Colorado State
game_34|Oklahoma State
game_35|Middle Tenn/St Marys
game_36|Creighton
game_37|Wichita State
game_38|Kansas State
game_39|New Mexico
game_40|Ohio State
game_41|Villanova
game_42|VCU
game_43|Minnesota
game_44|Georgetown
game_45|NC State
game_46|UNLV
game_47|Marquette
game_48|Colorado
game_49|Oklahoma State
game_50|Creighton
game_51|Wichita State
game_52|New Mexico
game_53|VCU
game_54|Minnesota
game_55|NC State
game_56|Marquette
game_57|Creighton
game_58|New Mexico
game_59|Minnesota
game_60|Marquette
game_61|New Mexico
game_62|Minnesota
game_63|Minnesota
name|Alexandra the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
