game_1|Michigan State
game_2|Memphis
game_3|Davidson
game_4|Long Beach State
game_5|Marquette
game_6|Colorado State
game_7|Florida
game_8|Norfolk State
game_9|Kentucky
game_10|Connecticut
game_11|Indiana
game_12|Wichita State
game_13|Baylor
game_14|UNLV
game_15|Notre Dame
game_16|Duke
game_17|Lamar/Vermont
game_18|Alabama
game_19|Michigan
game_20|Temple
game_21|Georgetown
game_22|San Diego State
game_23|Purdue
game_24|Detroit
game_25|Syracuse
game_26|Kansas State
game_27|Montana
game_28|Harvard
game_29|Florida State
game_30|Texas
game_31|West Virginia
game_32|Loyola Maryland
game_33|Michigan State
game_34|Long Beach State
game_35|Marquette
game_36|Florida
game_37|Kentucky
game_38|Wichita State
game_39|Baylor
game_40|Duke
game_41|Lamar/Vermont
game_42|Michigan
game_43|San Diego State
game_44|Purdue
game_45|Syracuse
game_46|Montana
game_47|Texas
game_48|Loyola Maryland
game_49|Long Beach State
game_50|Florida
game_51|Kentucky
game_52|Baylor
game_53|Michigan
game_54|San Diego State
game_55|Syracuse
game_56|Loyola Maryland
game_57|Florida
game_58|Kentucky
game_59|San Diego State
game_60|Loyola Maryland
game_61|Florida
game_62|San Diego State
game_63|San Diego State
name|Emilia the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
