game_1|LIU Brooklyn
game_2|Memphis
game_3|Louisville
game_4|New Mexico
game_5|BYU/Iona
game_6|Murray State
game_7|Virginia
game_8|Norfolk State
game_9|Miss Vall St/Western Ky
game_10|Iowa State
game_11|New Mexico State
game_12|Wichita State
game_13|Baylor
game_14|UNLV
game_15|Notre Dame
game_16|Lehigh
game_17|North Carolina
game_18|Creighton
game_19|Ohio
game_20|California/South Florida
game_21|Georgetown
game_22|San Diego State
game_23|Purdue
game_24|Kansas
game_25|UNC Asheville
game_26|Kansas State
game_27|Montana
game_28|Harvard
game_29|Florida State
game_30|Cincinnati
game_31|West Virginia
game_32|Loyola Maryland
game_33|LIU Brooklyn
game_34|New Mexico
game_35|BYU/Iona
game_36|Norfolk State
game_37|Iowa State
game_38|New Mexico State
game_39|Baylor
game_40|Notre Dame
game_41|North Carolina
game_42|California/South Florida
game_43|Georgetown
game_44|Purdue
game_45|UNC Asheville
game_46|Harvard
game_47|Florida State
game_48|Loyola Maryland
game_49|New Mexico
game_50|BYU/Iona
game_51|Iowa State
game_52|Baylor
game_53|North Carolina
game_54|Georgetown
game_55|UNC Asheville
game_56|Florida State
game_57|New Mexico
game_58|Iowa State
game_59|North Carolina
game_60|Florida State
game_61|New Mexico
game_62|North Carolina
game_63|New Mexico
name|Patrick the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
