game_1|Louisville
game_2|Colorado State
game_3|New Mexico State
game_4|Oklahoma State
game_5|Valparaiso
game_6|Middle Tenn/St Marys
game_7|Creighton
game_8|Duke
game_9|Southern
game_10|Pittsburgh
game_11|Kansas State
game_12|Ole Miss
game_13|New Mexico
game_14|Arizona
game_15|Iowa State
game_16|Iona
game_17|Western Kentucky
game_18|North Carolina
game_19|Michigan
game_20|Akron
game_21|Florida
game_22|UCLA
game_23|Oklahoma
game_24|Georgetown
game_25|Indiana
game_26|Temple
game_27|Syracuse
game_28|UNLV
game_29|Marquette
game_30|Bucknell
game_31|Illinois
game_32|Pacific
game_33|Colorado State
game_34|New Mexico State
game_35|Valparaiso
game_36|Creighton
game_37|Pittsburgh
game_38|Ole Miss
game_39|New Mexico
game_40|Iona
game_41|North Carolina
game_42|Michigan
game_43|UCLA
game_44|Oklahoma
game_45|Temple
game_46|UNLV
game_47|Bucknell
game_48|Illinois
game_49|New Mexico State
game_50|Valparaiso
game_51|Ole Miss
game_52|Iona
game_53|North Carolina
game_54|Oklahoma
game_55|Temple
game_56|Bucknell
game_57|New Mexico State
game_58|Ole Miss
game_59|Oklahoma
game_60|Temple
game_61|Ole Miss
game_62|Temple
game_63|Temple
name|Rebekah the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
