game_1|Louisville
game_2|Missouri
game_3|Saint Louis
game_4|Oklahoma State
game_5|Valparaiso
game_6|Middle Tenn/St Marys
game_7|Creighton
game_8|Duke
game_9|Southern
game_10|Pittsburgh
game_11|Kansas State
game_12|Wisconsin
game_13|New Mexico
game_14|Belmont
game_15|Notre Dame
game_16|Iona
game_17|Kansas
game_18|Villanova
game_19|South Dakota State
game_20|Akron
game_21|Northwestern State
game_22|Minnesota
game_23|Oklahoma
game_24|Florida GC
game_25|LIU/James Madison
game_26|NC State
game_27|Syracuse
game_28|California
game_29|Davidson
game_30|Butler
game_31|Colorado
game_32|Pacific
game_33|Louisville
game_34|Oklahoma State
game_35|Middle Tenn/St Marys
game_36|Duke
game_37|Pittsburgh
game_38|Kansas State
game_39|Belmont
game_40|Notre Dame
game_41|Kansas
game_42|Akron
game_43|Northwestern State
game_44|Florida GC
game_45|LIU/James Madison
game_46|California
game_47|Davidson
game_48|Pacific
game_49|Oklahoma State
game_50|Duke
game_51|Pittsburgh
game_52|Belmont
game_53|Akron
game_54|Florida GC
game_55|California
game_56|Pacific
game_57|Duke
game_58|Pittsburgh
game_59|Florida GC
game_60|California
game_61|Duke
game_62|Florida GC
game_63|Florida GC
name|Ashlynn the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
