game_1|Louisville
game_2|Colorado State
game_3|Saint Louis
game_4|Oregon
game_5|Valparaiso
game_6|Memphis
game_7|Cincinnati
game_8|Albany
game_9|Southern
game_10|Pittsburgh
game_11|Boise State/La Salle
game_12|Ole Miss
game_13|Harvard
game_14|Arizona
game_15|Iowa State
game_16|Ohio State
game_17|Kansas
game_18|North Carolina
game_19|Michigan
game_20|Akron
game_21|Northwestern State
game_22|Minnesota
game_23|San Diego State
game_24|Georgetown
game_25|Indiana
game_26|NC State
game_27|Montana
game_28|UNLV
game_29|Davidson
game_30|Butler
game_31|Colorado
game_32|Pacific
game_33|Colorado State
game_34|Saint Louis
game_35|Memphis
game_36|Albany
game_37|Southern
game_38|Ole Miss
game_39|Harvard
game_40|Ohio State
game_41|North Carolina
game_42|Michigan
game_43|Minnesota
game_44|San Diego State
game_45|Indiana
game_46|Montana
game_47|Butler
game_48|Colorado
game_49|Saint Louis
game_50|Memphis
game_51|Ole Miss
game_52|Harvard
game_53|North Carolina
game_54|Minnesota
game_55|Indiana
game_56|Colorado
game_57|Saint Louis
game_58|Ole Miss
game_59|Minnesota
game_60|Colorado
game_61|Saint Louis
game_62|Colorado
game_63|Colorado
name|Sawyer the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
