game_1|Louisville
game_2|Colorado State
game_3|Saint Louis
game_4|Oklahoma State
game_5|Valparaiso
game_6|Middle Tenn/St Marys
game_7|Cincinnati
game_8|Albany
game_9|Southern
game_10|Pittsburgh
game_11|Kansas State
game_12|Ole Miss
game_13|Harvard
game_14|Belmont
game_15|Iowa State
game_16|Iona
game_17|Western Kentucky
game_18|Villanova
game_19|South Dakota State
game_20|VCU
game_21|Northwestern State
game_22|UCLA
game_23|Oklahoma
game_24|Florida GC
game_25|Indiana
game_26|NC State
game_27|Syracuse
game_28|California
game_29|Davidson
game_30|Bucknell
game_31|Illinois
game_32|Pacific
game_33|Colorado State
game_34|Oklahoma State
game_35|Middle Tenn/St Marys
game_36|Cincinnati
game_37|Southern
game_38|Ole Miss
game_39|Harvard
game_40|Iowa State
game_41|Villanova
game_42|South Dakota State
game_43|UCLA
game_44|Oklahoma
game_45|NC State
game_46|Syracuse
game_47|Bucknell
game_48|Illinois
game_49|Colorado State
game_50|Middle Tenn/St Marys
game_51|Southern
game_52|Iowa State
game_53|Villanova
game_54|Oklahoma
game_55|Syracuse
game_56|Bucknell
game_57|Middle Tenn/St Marys
game_58|Iowa State
game_59|Villanova
game_60|Bucknell
game_61|Middle Tenn/St Marys
game_62|Bucknell
game_63|Bucknell
name|Leslie the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
