game_1|Louisville
game_2|Colorado State
game_3|New Mexico State
game_4|Oregon
game_5|Michigan State
game_6|Middle Tenn/St Marys
game_7|Cincinnati
game_8|Albany
game_9|Gonzaga
game_10|Pittsburgh
game_11|Boise State/La Salle
game_12|Wisconsin
game_13|New Mexico
game_14|Arizona
game_15|Iowa State
game_16|Ohio State
game_17|Kansas
game_18|Villanova
game_19|South Dakota State
game_20|Akron
game_21|Florida
game_22|UCLA
game_23|Oklahoma
game_24|Georgetown
game_25|Indiana
game_26|NC State
game_27|Montana
game_28|UNLV
game_29|Davidson
game_30|Butler
game_31|Colorado
game_32|Pacific
game_33|Colorado State
game_34|New Mexico State
game_35|Middle Tenn/St Marys
game_36|Cincinnati
game_37|Pittsburgh
game_38|Boise State/La Salle
game_39|New Mexico
game_40|Iowa State
game_41|Kansas
game_42|Akron
game_43|UCLA
game_44|Georgetown
game_45|NC State
game_46|UNLV
game_47|Davidson
game_48|Pacific
game_49|New Mexico State
game_50|Cincinnati
game_51|Pittsburgh
game_52|Iowa State
game_53|Akron
game_54|UCLA
game_55|NC State
game_56|Davidson
game_57|New Mexico State
game_58|Pittsburgh
game_59|Akron
game_60|Davidson
game_61|Pittsburgh
game_62|Davidson
game_63|Davidson
name|Ismael the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
