game_1|Louisville
game_2|Colorado State
game_3|Saint Louis
game_4|Oklahoma State
game_5|Michigan State
game_6|Middle Tenn/St Marys
game_7|Cincinnati
game_8|Duke
game_9|Gonzaga
game_10|Pittsburgh
game_11|Boise State/La Salle
game_12|Wisconsin
game_13|Harvard
game_14|Arizona
game_15|Iowa State
game_16|Iona
game_17|Kansas
game_18|North Carolina
game_19|Michigan
game_20|VCU
game_21|Northwestern State
game_22|Minnesota
game_23|Oklahoma
game_24|Georgetown
game_25|Indiana
game_26|NC State
game_27|Montana
game_28|UNLV
game_29|Marquette
game_30|Butler
game_31|Illinois
game_32|Miami
game_33|Colorado State
game_34|Saint Louis
game_35|Middle Tenn/St Marys
game_36|Cincinnati
game_37|Pittsburgh
game_38|Boise State/La Salle
game_39|Arizona
game_40|Iowa State
game_41|North Carolina
game_42|VCU
game_43|Minnesota
game_44|Oklahoma
game_45|NC State
game_46|UNLV
game_47|Marquette
game_48|Miami
game_49|Saint Louis
game_50|Cincinnati
game_51|Pittsburgh
game_52|Iowa State
game_53|North Carolina
game_54|Minnesota
game_55|NC State
game_56|Miami
game_57|Cincinnati
game_58|Iowa State
game_59|Minnesota
game_60|NC State
game_61|Cincinnati
game_62|NC State
game_63|NC State
name|Kacey the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
