game_1|NC A&T/Liberty
game_2|Missouri
game_3|Saint Louis
game_4|Oregon
game_5|Michigan State
game_6|Middle Tenn/St Marys
game_7|Creighton
game_8|Albany
game_9|Southern
game_10|Pittsburgh
game_11|Kansas State
game_12|Wisconsin
game_13|Harvard
game_14|Arizona
game_15|Notre Dame
game_16|Iona
game_17|Kansas
game_18|North Carolina
game_19|Michigan
game_20|Akron
game_21|Florida
game_22|Minnesota
game_23|Oklahoma
game_24|Florida GC
game_25|Indiana
game_26|NC State
game_27|Syracuse
game_28|UNLV
game_29|Davidson
game_30|Butler
game_31|Illinois
game_32|Miami
game_33|Missouri
game_34|Saint Louis
game_35|Middle Tenn/St Marys
game_36|Albany
game_37|Southern
game_38|Wisconsin
game_39|Arizona
game_40|Notre Dame
game_41|Kansas
game_42|Akron
game_43|Minnesota
game_44|Florida GC
game_45|NC State
game_46|UNLV
game_47|Davidson
game_48|Miami
game_49|Missouri
game_50|Albany
game_51|Southern
game_52|Arizona
game_53|Akron
game_54|Florida GC
game_55|UNLV
game_56|Miami
game_57|Missouri
game_58|Southern
game_59|Akron
game_60|UNLV
game_61|Missouri
game_62|Akron
game_63|Akron
name|Clifford the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
