game_1|NC A&T/Liberty
game_2|Missouri
game_3|Saint Louis
game_4|Oregon
game_5|Michigan State
game_6|Middle Tenn/St Marys
game_7|Cincinnati
game_8|Duke
game_9|Southern
game_10|Wichita State
game_11|Kansas State
game_12|Ole Miss
game_13|Harvard
game_14|Arizona
game_15|Notre Dame
game_16|Iona
game_17|Western Kentucky
game_18|North Carolina
game_19|Michigan
game_20|VCU
game_21|Northwestern State
game_22|Minnesota
game_23|Oklahoma
game_24|Florida GC
game_25|Indiana
game_26|Temple
game_27|Syracuse
game_28|California
game_29|Marquette
game_30|Bucknell
game_31|Illinois
game_32|Miami
game_33|Missouri
game_34|Saint Louis
game_35|Middle Tenn/St Marys
game_36|Cincinnati
game_37|Wichita State
game_38|Kansas State
game_39|Harvard
game_40|Notre Dame
game_41|North Carolina
game_42|VCU
game_43|Minnesota
game_44|Florida GC
game_45|Indiana
game_46|Syracuse
game_47|Bucknell
game_48|Illinois
game_49|Saint Louis
game_50|Middle Tenn/St Marys
game_51|Kansas State
game_52|Notre Dame
game_53|North Carolina
game_54|Florida GC
game_55|Indiana
game_56|Bucknell
game_57|Middle Tenn/St Marys
game_58|Notre Dame
game_59|North Carolina
game_60|Bucknell
game_61|Middle Tenn/St Marys
game_62|North Carolina
game_63|North Carolina
name|Prince the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
