game_1|Louisville
game_2|Missouri
game_3|Saint Louis
game_4|Oklahoma State
game_5|Michigan State
game_6|Middle Tenn/St Marys
game_7|Cincinnati
game_8|Albany
game_9|Gonzaga
game_10|Wichita State
game_11|Kansas State
game_12|Ole Miss
game_13|New Mexico
game_14|Belmont
game_15|Iowa State
game_16|Ohio State
game_17|Kansas
game_18|Villanova
game_19|South Dakota State
game_20|VCU
game_21|Florida
game_22|Minnesota
game_23|San Diego State
game_24|Florida GC
game_25|Indiana
game_26|NC State
game_27|Syracuse
game_28|California
game_29|Davidson
game_30|Butler
game_31|Colorado
game_32|Miami
game_33|Missouri
game_34|Oklahoma State
game_35|Middle Tenn/St Marys
game_36|Cincinnati
game_37|Wichita State
game_38|Ole Miss
game_39|Belmont
game_40|Ohio State
game_41|Kansas
game_42|VCU
game_43|Minnesota
game_44|San Diego State
game_45|Indiana
game_46|Syracuse
game_47|Butler
game_48|Colorado
game_49|Missouri
game_50|Middle Tenn/St Marys
game_51|Ole Miss
game_52|Ohio State
game_53|VCU
game_54|Minnesota
game_55|Indiana
game_56|Butler
game_57|Missouri
game_58|Ohio State
game_59|VCU
game_60|Indiana
game_61|Missouri
game_62|VCU
game_63|Missouri
name|Kyra the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
