game_1|Louisville
game_2|Colorado State
game_3|New Mexico State
game_4|Oklahoma State
game_5|Michigan State
game_6|Memphis
game_7|Creighton
game_8|Albany
game_9|Gonzaga
game_10|Pittsburgh
game_11|Kansas State
game_12|Wisconsin
game_13|New Mexico
game_14|Belmont
game_15|Notre Dame
game_16|Iona
game_17|Kansas
game_18|North Carolina
game_19|South Dakota State
game_20|VCU
game_21|Florida
game_22|Minnesota
game_23|Oklahoma
game_24|Georgetown
game_25|Indiana
game_26|NC State
game_27|Montana
game_28|California
game_29|Marquette
game_30|Butler
game_31|Colorado
game_32|Pacific
game_33|Colorado State
game_34|Oklahoma State
game_35|Michigan State
game_36|Albany
game_37|Pittsburgh
game_38|Kansas State
game_39|Belmont
game_40|Iona
game_41|North Carolina
game_42|VCU
game_43|Florida
game_44|Georgetown
game_45|Indiana
game_46|Montana
game_47|Marquette
game_48|Colorado
game_49|Colorado State
game_50|Albany
game_51|Pittsburgh
game_52|Belmont
game_53|North Carolina
game_54|Georgetown
game_55|Montana
game_56|Colorado
game_57|Albany
game_58|Belmont
game_59|North Carolina
game_60|Colorado
game_61|Belmont
game_62|North Carolina
game_63|Belmont
name|Jazmin the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
