game_1|NC A&T/Liberty
game_2|Colorado State
game_3|Saint Louis
game_4|Oregon
game_5|Valparaiso
game_6|Middle Tenn/St Marys
game_7|Creighton
game_8|Albany
game_9|Southern
game_10|Pittsburgh
game_11|Boise State/La Salle
game_12|Ole Miss
game_13|Harvard
game_14|Belmont
game_15|Iowa State
game_16|Ohio State
game_17|Western Kentucky
game_18|North Carolina
game_19|South Dakota State
game_20|Akron
game_21|Northwestern State
game_22|UCLA
game_23|San Diego State
game_24|Florida GC
game_25|Indiana
game_26|Temple
game_27|Syracuse
game_28|UNLV
game_29|Marquette
game_30|Butler
game_31|Illinois
game_32|Pacific
game_33|NC A&T/Liberty
game_34|Oregon
game_35|Valparaiso
game_36|Albany
game_37|Pittsburgh
game_38|Ole Miss
game_39|Harvard
game_40|Iowa State
game_41|Western Kentucky
game_42|South Dakota State
game_43|Northwestern State
game_44|San Diego State
game_45|Indiana
game_46|UNLV
game_47|Butler
game_48|Pacific
game_49|NC A&T/Liberty
game_50|Albany
game_51|Pittsburgh
game_52|Harvard
game_53|Western Kentucky
game_54|San Diego State
game_55|UNLV
game_56|Butler
game_57|Albany
game_58|Harvard
game_59|Western Kentucky
game_60|UNLV
game_61|Albany
game_62|UNLV
game_63|Albany
name|Jonas the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
