game_1|Louisville
game_2|Missouri
game_3|Saint Louis
game_4|Oklahoma State
game_5|Valparaiso
game_6|Memphis
game_7|Creighton
game_8|Albany
game_9|Southern
game_10|Pittsburgh
game_11|Kansas State
game_12|Wisconsin
game_13|New Mexico
game_14|Arizona
game_15|Notre Dame
game_16|Ohio State
game_17|Kansas
game_18|Villanova
game_19|Michigan
game_20|Akron
game_21|Florida
game_22|Minnesota
game_23|San Diego State
game_24|Georgetown
game_25|LIU/James Madison
game_26|Temple
game_27|Montana
game_28|California
game_29|Marquette
game_30|Bucknell
game_31|Illinois
game_32|Pacific
game_33|Missouri
game_34|Oklahoma State
game_35|Memphis
game_36|Albany
game_37|Pittsburgh
game_38|Kansas State
game_39|Arizona
game_40|Notre Dame
game_41|Kansas
game_42|Michigan
game_43|Florida
game_44|San Diego State
game_45|Temple
game_46|Montana
game_47|Marquette
game_48|Pacific
game_49|Oklahoma State
game_50|Albany
game_51|Pittsburgh
game_52|Notre Dame
game_53|Michigan
game_54|Florida
game_55|Montana
game_56|Pacific
game_57|Albany
game_58|Notre Dame
game_59|Florida
game_60|Montana
game_61|Albany
game_62|Florida
game_63|Albany
name|Aimee the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
