game_1|Louisville
game_2|Missouri
game_3|New Mexico State
game_4|Oklahoma State
game_5|Valparaiso
game_6|Middle Tenn/St Marys
game_7|Creighton
game_8|Albany
game_9|Gonzaga
game_10|Wichita State
game_11|Kansas State
game_12|Wisconsin
game_13|New Mexico
game_14|Arizona
game_15|Notre Dame
game_16|Ohio State
game_17|Kansas
game_18|Villanova
game_19|Michigan
game_20|Akron
game_21|Florida
game_22|Minnesota
game_23|Oklahoma
game_24|Florida GC
game_25|Indiana
game_26|NC State
game_27|Montana
game_28|California
game_29|Marquette
game_30|Bucknell
game_31|Colorado
game_32|Pacific
game_33|Louisville
game_34|Oklahoma State
game_35|Valparaiso
game_36|Creighton
game_37|Wichita State
game_38|Kansas State
game_39|Arizona
game_40|Notre Dame
game_41|Villanova
game_42|Michigan
game_43|Minnesota
game_44|Florida GC
game_45|Indiana
game_46|California
game_47|Marquette
game_48|Pacific
game_49|Oklahoma State
game_50|Creighton
game_51|Kansas State
game_52|Arizona
game_53|Michigan
game_54|Florida GC
game_55|California
game_56|Marquette
game_57|Oklahoma State
game_58|Kansas State
game_59|Florida GC
game_60|California
game_61|Kansas State
game_62|Florida GC
game_63|Kansas State
name|Jaxson the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
