game_1|NC A&T/Liberty
game_2|Missouri
game_3|New Mexico State
game_4|Oregon
game_5|Valparaiso
game_6|Memphis
game_7|Cincinnati
game_8|Albany
game_9|Southern
game_10|Pittsburgh
game_11|Boise State/La Salle
game_12|Ole Miss
game_13|Harvard
game_14|Belmont
game_15|Notre Dame
game_16|Ohio State
game_17|Western Kentucky
game_18|North Carolina
game_19|South Dakota State
game_20|VCU
game_21|Florida
game_22|UCLA
game_23|Oklahoma
game_24|Georgetown
game_25|Indiana
game_26|NC State
game_27|Syracuse
game_28|UNLV
game_29|Marquette
game_30|Bucknell
game_31|Illinois
game_32|Pacific
game_33|Missouri
game_34|New Mexico State
game_35|Valparaiso
game_36|Cincinnati
game_37|Southern
game_38|Ole Miss
game_39|Belmont
game_40|Notre Dame
game_41|Western Kentucky
game_42|VCU
game_43|UCLA
game_44|Georgetown
game_45|NC State
game_46|Syracuse
game_47|Marquette
game_48|Pacific
game_49|Missouri
game_50|Cincinnati
game_51|Ole Miss
game_52|Belmont
game_53|VCU
game_54|UCLA
game_55|Syracuse
game_56|Marquette
game_57|Missouri
game_58|Belmont
game_59|VCU
game_60|Marquette
game_61|Missouri
game_62|VCU
game_63|VCU
name|Reagan the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
