game_1|NC A&T/Liberty
game_2|Colorado State
game_3|New Mexico State
game_4|Oregon
game_5|Michigan State
game_6|Memphis
game_7|Creighton
game_8|Albany
game_9|Gonzaga
game_10|Pittsburgh
game_11|Boise State/La Salle
game_12|Ole Miss
game_13|New Mexico
game_14|Belmont
game_15|Notre Dame
game_16|Ohio State
game_17|Western Kentucky
game_18|Villanova
game_19|South Dakota State
game_20|Akron
game_21|Northwestern State
game_22|Minnesota
game_23|San Diego State
game_24|Florida GC
game_25|LIU/James Madison
game_26|NC State
game_27|Montana
game_28|California
game_29|Davidson
game_30|Bucknell
game_31|Illinois
game_32|Pacific
game_33|NC A&T/Liberty
game_34|Oregon
game_35|Michigan State
game_36|Creighton
game_37|Gonzaga
game_38|Ole Miss
game_39|New Mexico
game_40|Ohio State
game_41|Villanova
game_42|South Dakota State
game_43|Minnesota
game_44|San Diego State
game_45|NC State
game_46|Montana
game_47|Bucknell
game_48|Illinois
game_49|Oregon
game_50|Michigan State
game_51|Gonzaga
game_52|Ohio State
game_53|Villanova
game_54|Minnesota
game_55|Montana
game_56|Bucknell
game_57|Oregon
game_58|Gonzaga
game_59|Villanova
game_60|Montana
game_61|Gonzaga
game_62|Villanova
game_63|Gonzaga
name|Jaiden the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
