game_1|Louisville
game_2|Colorado State
game_3|Saint Louis
game_4|Oregon
game_5|Michigan State
game_6|Middle Tenn/St Marys
game_7|Cincinnati
game_8|Duke
game_9|Southern
game_10|Wichita State
game_11|Boise State/La Salle
game_12|Wisconsin
game_13|New Mexico
game_14|Belmont
game_15|Iowa State
game_16|Ohio State
game_17|Western Kentucky
game_18|North Carolina
game_19|South Dakota State
game_20|Akron
game_21|Northwestern State
game_22|UCLA
game_23|San Diego State
game_24|Georgetown
game_25|LIU/James Madison
game_26|NC State
game_27|Syracuse
game_28|UNLV
game_29|Marquette
game_30|Bucknell
game_31|Illinois
game_32|Miami
game_33|Colorado State
game_34|Oregon
game_35|Middle Tenn/St Marys
game_36|Duke
game_37|Southern
game_38|Wisconsin
game_39|New Mexico
game_40|Iowa State
game_41|Western Kentucky
game_42|South Dakota State
game_43|Northwestern State
game_44|San Diego State
game_45|NC State
game_46|UNLV
game_47|Marquette
game_48|Illinois
game_49|Colorado State
game_50|Duke
game_51|Wisconsin
game_52|New Mexico
game_53|Western Kentucky
game_54|San Diego State
game_55|UNLV
game_56|Illinois
game_57|Duke
game_58|New Mexico
game_59|San Diego State
game_60|Illinois
game_61|New Mexico
game_62|San Diego State
game_63|New Mexico
name|Elliott the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
