game_1|Louisville
game_2|Colorado State
game_3|New Mexico State
game_4|Oregon
game_5|Valparaiso
game_6|Middle Tenn/St Marys
game_7|Creighton
game_8|Duke
game_9|Gonzaga
game_10|Pittsburgh
game_11|Kansas State
game_12|Ole Miss
game_13|New Mexico
game_14|Arizona
game_15|Notre Dame
game_16|Iona
game_17|Kansas
game_18|Villanova
game_19|South Dakota State
game_20|Akron
game_21|Northwestern State
game_22|UCLA
game_23|San Diego State
game_24|Florida GC
game_25|LIU/James Madison
game_26|Temple
game_27|Montana
game_28|California
game_29|Davidson
game_30|Bucknell
game_31|Illinois
game_32|Miami
game_33|Colorado State
game_34|New Mexico State
game_35|Middle Tenn/St Marys
game_36|Creighton
game_37|Gonzaga
game_38|Ole Miss
game_39|Arizona
game_40|Iona
game_41|Villanova
game_42|Akron
game_43|Northwestern State
game_44|San Diego State
game_45|LIU/James Madison
game_46|Montana
game_47|Davidson
game_48|Illinois
game_49|New Mexico State
game_50|Creighton
game_51|Gonzaga
game_52|Iona
game_53|Akron
game_54|Northwestern State
game_55|Montana
game_56|Illinois
game_57|New Mexico State
game_58|Gonzaga
game_59|Akron
game_60|Illinois
game_61|New Mexico State
game_62|Akron
game_63|New Mexico State
name|Sariah the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
