game_1|LIU Brooklyn
game_2|Saint Louis
game_3|Louisville
game_4|Long Beach State
game_5|Marquette
game_6|Murray State
game_7|Virginia
game_8|Norfolk State
game_9|Miss Vall St/Western Ky
game_10|Iowa State
game_11|Indiana
game_12|VCU
game_13|Baylor
game_14|UNLV
game_15|Notre Dame
game_16|Duke
game_17|Lamar/Vermont
game_18|Alabama
game_19|Ohio
game_20|California/South Florida
game_21|Belmont
game_22|San Diego State
game_23|Saint Marys
game_24|Detroit
game_25|UNC Asheville
game_26|Southern Miss
game_27|Wisconsin
game_28|Vanderbilt
game_29|Florida State
game_30|Texas
game_31|West Virginia
game_32|Loyola Maryland
game_33|LIU Brooklyn
game_34|Long Beach State
game_35|Murray State
game_36|Norfolk State
game_37|Iowa State
game_38|VCU
game_39|Baylor
game_40|Duke
game_41|Lamar/Vermont
game_42|Ohio
game_43|San Diego State
game_44|Detroit
game_45|UNC Asheville
game_46|Vanderbilt
game_47|Texas
game_48|Loyola Maryland
game_49|LIU Brooklyn
game_50|Norfolk State
game_51|Iowa State
game_52|Baylor
game_53|Ohio
game_54|Detroit
game_55|UNC Asheville
game_56|Loyola Maryland
game_57|LIU Brooklyn
game_58|Baylor
game_59|Detroit
game_60|UNC Asheville
game_61|Baylor
game_62|UNC Asheville
game_63|UNC Asheville
name|Alma the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
