game_1|NC A&T/Liberty
game_2|Colorado State
game_3|Saint Louis
game_4|Oklahoma State
game_5|Valparaiso
game_6|Memphis
game_7|Creighton
game_8|Duke
game_9|Gonzaga
game_10|Wichita State
game_11|Boise State/La Salle
game_12|Ole Miss
game_13|Harvard
game_14|Arizona
game_15|Notre Dame
game_16|Ohio State
game_17|Kansas
game_18|Villanova
game_19|Michigan
game_20|VCU
game_21|Florida
game_22|Minnesota
game_23|Oklahoma
game_24|Georgetown
game_25|LIU/James Madison
game_26|Temple
game_27|Montana
game_28|UNLV
game_29|Davidson
game_30|Butler
game_31|Illinois
game_32|Miami
game_33|Colorado State
game_34|Oklahoma State
game_35|Memphis
game_36|Creighton
game_37|Gonzaga
game_38|Ole Miss
game_39|Arizona
game_40|Notre Dame
game_41|Kansas
game_42|VCU
game_43|Florida
game_44|Oklahoma
game_45|Temple
game_46|Montana
game_47|Butler
game_48|Illinois
game_49|Colorado State
game_50|Creighton
game_51|Gonzaga
game_52|Arizona
game_53|Kansas
game_54|Florida
game_55|Montana
game_56|Illinois
game_57|Colorado State
game_58|Gonzaga
game_59|Florida
game_60|Illinois
game_61|Colorado State
game_62|Illinois
game_63|Illinois
name|Presley the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
