game_1|Louisville
game_2|Colorado State
game_3|Saint Louis
game_4|Oregon
game_5|Michigan State
game_6|Middle Tenn/St Marys
game_7|Creighton
game_8|Albany
game_9|Gonzaga
game_10|Wichita State
game_11|Boise State/La Salle
game_12|Wisconsin
game_13|Harvard
game_14|Belmont
game_15|Notre Dame
game_16|Ohio State
game_17|Kansas
game_18|Villanova
game_19|South Dakota State
game_20|VCU
game_21|Northwestern State
game_22|Minnesota
game_23|Oklahoma
game_24|Florida GC
game_25|Indiana
game_26|NC State
game_27|Syracuse
game_28|California
game_29|Davidson
game_30|Bucknell
game_31|Illinois
game_32|Miami
game_33|Colorado State
game_34|Oregon
game_35|Michigan State
game_36|Albany
game_37|Wichita State
game_38|Wisconsin
game_39|Harvard
game_40|Notre Dame
game_41|Kansas
game_42|South Dakota State
game_43|Minnesota
game_44|Florida GC
game_45|Indiana
game_46|Syracuse
game_47|Bucknell
game_48|Miami
game_49|Colorado State
game_50|Michigan State
game_51|Wichita State
game_52|Harvard
game_53|Kansas
game_54|Florida GC
game_55|Indiana
game_56|Miami
game_57|Michigan State
game_58|Wichita State
game_59|Kansas
game_60|Indiana
game_61|Wichita State
game_62|Kansas
game_63|Wichita State
name|Cortez the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
