game_1|NC A&T/Liberty
game_2|Missouri
game_3|New Mexico State
game_4|Oregon
game_5|Valparaiso
game_6|Middle Tenn/St Marys
game_7|Creighton
game_8|Albany
game_9|Gonzaga
game_10|Pittsburgh
game_11|Boise State/La Salle
game_12|Ole Miss
game_13|Harvard
game_14|Belmont
game_15|Notre Dame
game_16|Iona
game_17|Kansas
game_18|Villanova
game_19|Michigan
game_20|VCU
game_21|Northwestern State
game_22|Minnesota
game_23|Oklahoma
game_24|Georgetown
game_25|Indiana
game_26|Temple
game_27|Montana
game_28|UNLV
game_29|Marquette
game_30|Bucknell
game_31|Colorado
game_32|Pacific
game_33|Missouri
game_34|New Mexico State
game_35|Valparaiso
game_36|Albany
game_37|Gonzaga
game_38|Ole Miss
game_39|Harvard
game_40|Iona
game_41|Villanova
game_42|Michigan
game_43|Minnesota
game_44|Georgetown
game_45|Indiana
game_46|UNLV
game_47|Marquette
game_48|Colorado
game_49|Missouri
game_50|Albany
game_51|Ole Miss
game_52|Iona
game_53|Michigan
game_54|Minnesota
game_55|UNLV
game_56|Colorado
game_57|Albany
game_58|Iona
game_59|Michigan
game_60|UNLV
game_61|Albany
game_62|Michigan
game_63|Michigan
name|Caroline the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
