game_1|NC A&T/Liberty
game_2|Missouri
game_3|Saint Louis
game_4|Oregon
game_5|Valparaiso
game_6|Memphis
game_7|Cincinnati
game_8|Albany
game_9|Southern
game_10|Pittsburgh
game_11|Boise State/La Salle
game_12|Wisconsin
game_13|Harvard
game_14|Arizona
game_15|Iowa State
game_16|Ohio State
game_17|Kansas
game_18|North Carolina
game_19|Michigan
game_20|VCU
game_21|Florida
game_22|UCLA
game_23|San Diego State
game_24|Florida GC
game_25|LIU/James Madison
game_26|Temple
game_27|Syracuse
game_28|California
game_29|Marquette
game_30|Bucknell
game_31|Illinois
game_32|Miami
game_33|Missouri
game_34|Oregon
game_35|Memphis
game_36|Albany
game_37|Southern
game_38|Boise State/La Salle
game_39|Arizona
game_40|Ohio State
game_41|North Carolina
game_42|VCU
game_43|Florida
game_44|Florida GC
game_45|Temple
game_46|Syracuse
game_47|Bucknell
game_48|Illinois
game_49|Oregon
game_50|Memphis
game_51|Boise State/La Salle
game_52|Arizona
game_53|VCU
game_54|Florida
game_55|Temple
game_56|Illinois
game_57|Memphis
game_58|Arizona
game_59|VCU
game_60|Temple
game_61|Memphis
game_62|VCU
game_63|VCU
name|Roy the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
