game_1|Louisville
game_2|Missouri
game_3|New Mexico State
game_4|Oklahoma State
game_5|Valparaiso
game_6|Middle Tenn/St Marys
game_7|Creighton
game_8|Albany
game_9|Gonzaga
game_10|Wichita State
game_11|Boise State/La Salle
game_12|Ole Miss
game_13|Harvard
game_14|Belmont
game_15|Notre Dame
game_16|Iona
game_17|Kansas
game_18|North Carolina
game_19|Michigan
game_20|VCU
game_21|Florida
game_22|Minnesota
game_23|San Diego State
game_24|Georgetown
game_25|LIU/James Madison
game_26|NC State
game_27|Syracuse
game_28|UNLV
game_29|Marquette
game_30|Bucknell
game_31|Illinois
game_32|Miami
game_33|Missouri
game_34|New Mexico State
game_35|Middle Tenn/St Marys
game_36|Creighton
game_37|Wichita State
game_38|Ole Miss
game_39|Harvard
game_40|Iona
game_41|Kansas
game_42|Michigan
game_43|Florida
game_44|Georgetown
game_45|NC State
game_46|UNLV
game_47|Bucknell
game_48|Illinois
game_49|Missouri
game_50|Creighton
game_51|Ole Miss
game_52|Iona
game_53|Michigan
game_54|Georgetown
game_55|UNLV
game_56|Bucknell
game_57|Missouri
game_58|Ole Miss
game_59|Michigan
game_60|Bucknell
game_61|Ole Miss
game_62|Bucknell
game_63|Bucknell
name|Brittany the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
