game_1|Louisville
game_2|Missouri
game_3|New Mexico State
game_4|Oregon
game_5|Valparaiso
game_6|Memphis
game_7|Creighton
game_8|Duke
game_9|Southern
game_10|Wichita State
game_11|Boise State/La Salle
game_12|Ole Miss
game_13|Harvard
game_14|Belmont
game_15|Notre Dame
game_16|Iona
game_17|Western Kentucky
game_18|Villanova
game_19|Michigan
game_20|VCU
game_21|Northwestern State
game_22|UCLA
game_23|San Diego State
game_24|Georgetown
game_25|Indiana
game_26|Temple
game_27|Montana
game_28|California
game_29|Marquette
game_30|Bucknell
game_31|Illinois
game_32|Miami
game_33|Missouri
game_34|Oregon
game_35|Memphis
game_36|Creighton
game_37|Wichita State
game_38|Ole Miss
game_39|Harvard
game_40|Iona
game_41|Villanova
game_42|Michigan
game_43|Northwestern State
game_44|San Diego State
game_45|Indiana
game_46|California
game_47|Marquette
game_48|Miami
game_49|Missouri
game_50|Creighton
game_51|Ole Miss
game_52|Harvard
game_53|Villanova
game_54|San Diego State
game_55|Indiana
game_56|Marquette
game_57|Missouri
game_58|Ole Miss
game_59|Villanova
game_60|Marquette
game_61|Missouri
game_62|Villanova
game_63|Villanova
name|Reynaldo the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
