game_1|Louisville
game_2|Missouri
game_3|New Mexico State
game_4|Oregon
game_5|Michigan State
game_6|Middle Tenn/St Marys
game_7|Creighton
game_8|Albany
game_9|Gonzaga
game_10|Pittsburgh
game_11|Kansas State
game_12|Wisconsin
game_13|New Mexico
game_14|Arizona
game_15|Notre Dame
game_16|Iona
game_17|Kansas
game_18|Villanova
game_19|Michigan
game_20|VCU
game_21|Florida
game_22|UCLA
game_23|Oklahoma
game_24|Florida GC
game_25|LIU/James Madison
game_26|Temple
game_27|Montana
game_28|UNLV
game_29|Davidson
game_30|Butler
game_31|Illinois
game_32|Miami
game_33|Louisville
game_34|Oregon
game_35|Michigan State
game_36|Albany
game_37|Gonzaga
game_38|Kansas State
game_39|Arizona
game_40|Notre Dame
game_41|Kansas
game_42|Michigan
game_43|Florida
game_44|Florida GC
game_45|LIU/James Madison
game_46|UNLV
game_47|Davidson
game_48|Illinois
game_49|Oregon
game_50|Albany
game_51|Gonzaga
game_52|Arizona
game_53|Michigan
game_54|Florida GC
game_55|UNLV
game_56|Illinois
game_57|Oregon
game_58|Gonzaga
game_59|Michigan
game_60|Illinois
game_61|Gonzaga
game_62|Illinois
game_63|Illinois
name|Shreya the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
