game_1|Louisville
game_2|Missouri
game_3|Saint Louis
game_4|Oklahoma State
game_5|Valparaiso
game_6|Middle Tenn/St Marys
game_7|Creighton
game_8|Albany
game_9|Gonzaga
game_10|Wichita State
game_11|Kansas State
game_12|Ole Miss
game_13|New Mexico
game_14|Arizona
game_15|Notre Dame
game_16|Iona
game_17|Western Kentucky
game_18|Villanova
game_19|Michigan
game_20|VCU
game_21|Florida
game_22|Minnesota
game_23|Oklahoma
game_24|Florida GC
game_25|Indiana
game_26|Temple
game_27|Syracuse
game_28|California
game_29|Davidson
game_30|Bucknell
game_31|Illinois
game_32|Miami
game_33|Missouri
game_34|Saint Louis
game_35|Middle Tenn/St Marys
game_36|Albany
game_37|Gonzaga
game_38|Kansas State
game_39|Arizona
game_40|Iona
game_41|Western Kentucky
game_42|Michigan
game_43|Florida
game_44|Florida GC
game_45|Temple
game_46|California
game_47|Bucknell
game_48|Illinois
game_49|Missouri
game_50|Albany
game_51|Gonzaga
game_52|Iona
game_53|Michigan
game_54|Florida
game_55|California
game_56|Bucknell
game_57|Missouri
game_58|Iona
game_59|Florida
game_60|California
game_61|Iona
game_62|Florida
game_63|Iona
name|Asher the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
