game_1|NC A&T/Liberty
game_2|Colorado State
game_3|Saint Louis
game_4|Oregon
game_5|Michigan State
game_6|Middle Tenn/St Marys
game_7|Cincinnati
game_8|Albany
game_9|Gonzaga
game_10|Wichita State
game_11|Kansas State
game_12|Ole Miss
game_13|Harvard
game_14|Arizona
game_15|Notre Dame
game_16|Ohio State
game_17|Kansas
game_18|North Carolina
game_19|Michigan
game_20|VCU
game_21|Northwestern State
game_22|Minnesota
game_23|Oklahoma
game_24|Florida GC
game_25|Indiana
game_26|Temple
game_27|Montana
game_28|UNLV
game_29|Marquette
game_30|Butler
game_31|Illinois
game_32|Miami
game_33|Colorado State
game_34|Saint Louis
game_35|Middle Tenn/St Marys
game_36|Cincinnati
game_37|Gonzaga
game_38|Kansas State
game_39|Harvard
game_40|Notre Dame
game_41|North Carolina
game_42|Michigan
game_43|Minnesota
game_44|Florida GC
game_45|Indiana
game_46|Montana
game_47|Butler
game_48|Illinois
game_49|Saint Louis
game_50|Cincinnati
game_51|Kansas State
game_52|Notre Dame
game_53|North Carolina
game_54|Florida GC
game_55|Indiana
game_56|Illinois
game_57|Cincinnati
game_58|Kansas State
game_59|North Carolina
game_60|Illinois
game_61|Cincinnati
game_62|North Carolina
game_63|Cincinnati
name|Rafael the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
