game_1|Louisville
game_2|Missouri
game_3|Saint Louis
game_4|Oregon
game_5|Michigan State
game_6|Memphis
game_7|Creighton
game_8|Duke
game_9|Southern
game_10|Wichita State
game_11|Boise State/La Salle
game_12|Wisconsin
game_13|New Mexico
game_14|Arizona
game_15|Notre Dame
game_16|Iona
game_17|Western Kentucky
game_18|Villanova
game_19|South Dakota State
game_20|VCU
game_21|Florida
game_22|UCLA
game_23|Oklahoma
game_24|Florida GC
game_25|Indiana
game_26|Temple
game_27|Montana
game_28|California
game_29|Davidson
game_30|Butler
game_31|Illinois
game_32|Pacific
game_33|Missouri
game_34|Saint Louis
game_35|Memphis
game_36|Duke
game_37|Wichita State
game_38|Wisconsin
game_39|Arizona
game_40|Iona
game_41|Western Kentucky
game_42|VCU
game_43|Florida
game_44|Oklahoma
game_45|Temple
game_46|California
game_47|Davidson
game_48|Illinois
game_49|Saint Louis
game_50|Memphis
game_51|Wichita State
game_52|Iona
game_53|Western Kentucky
game_54|Florida
game_55|Temple
game_56|Davidson
game_57|Saint Louis
game_58|Iona
game_59|Florida
game_60|Temple
game_61|Saint Louis
game_62|Florida
game_63|Saint Louis
name|Cassidy the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
