game_1|Louisville
game_2|Colorado State
game_3|Saint Louis
game_4|Oregon
game_5|Michigan State
game_6|Memphis
game_7|Creighton
game_8|Albany
game_9|Southern
game_10|Pittsburgh
game_11|Boise State/La Salle
game_12|Ole Miss
game_13|New Mexico
game_14|Belmont
game_15|Notre Dame
game_16|Iona
game_17|Kansas
game_18|Villanova
game_19|Michigan
game_20|Akron
game_21|Northwestern State
game_22|UCLA
game_23|San Diego State
game_24|Florida GC
game_25|LIU/James Madison
game_26|Temple
game_27|Syracuse
game_28|UNLV
game_29|Marquette
game_30|Butler
game_31|Illinois
game_32|Miami
game_33|Colorado State
game_34|Oregon
game_35|Michigan State
game_36|Albany
game_37|Pittsburgh
game_38|Ole Miss
game_39|New Mexico
game_40|Iona
game_41|Villanova
game_42|Akron
game_43|UCLA
game_44|San Diego State
game_45|Temple
game_46|UNLV
game_47|Marquette
game_48|Miami
game_49|Colorado State
game_50|Michigan State
game_51|Ole Miss
game_52|New Mexico
game_53|Akron
game_54|San Diego State
game_55|UNLV
game_56|Miami
game_57|Colorado State
game_58|New Mexico
game_59|Akron
game_60|Miami
game_61|New Mexico
game_62|Akron
game_63|Akron
name|Keyon the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
