game_1|NC A&T/Liberty
game_2|Missouri
game_3|New Mexico State
game_4|Oregon
game_5|Valparaiso
game_6|Middle Tenn/St Marys
game_7|Creighton
game_8|Duke
game_9|Southern
game_10|Wichita State
game_11|Boise State/La Salle
game_12|Wisconsin
game_13|New Mexico
game_14|Belmont
game_15|Notre Dame
game_16|Ohio State
game_17|Kansas
game_18|North Carolina
game_19|Michigan
game_20|VCU
game_21|Florida
game_22|Minnesota
game_23|Oklahoma
game_24|Georgetown
game_25|Indiana
game_26|Temple
game_27|Syracuse
game_28|California
game_29|Davidson
game_30|Butler
game_31|Colorado
game_32|Pacific
game_33|Missouri
game_34|Oregon
game_35|Middle Tenn/St Marys
game_36|Duke
game_37|Wichita State
game_38|Boise State/La Salle
game_39|Belmont
game_40|Notre Dame
game_41|North Carolina
game_42|Michigan
game_43|Minnesota
game_44|Georgetown
game_45|Indiana
game_46|Syracuse
game_47|Butler
game_48|Colorado
game_49|Oregon
game_50|Duke
game_51|Wichita State
game_52|Notre Dame
game_53|Michigan
game_54|Minnesota
game_55|Syracuse
game_56|Colorado
game_57|Duke
game_58|Notre Dame
game_59|Minnesota
game_60|Syracuse
game_61|Notre Dame
game_62|Minnesota
game_63|Minnesota
name|Marshall the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
