game_1|Louisville
game_2|Colorado State
game_3|New Mexico State
game_4|Oklahoma State
game_5|Michigan State
game_6|Middle Tenn/St Marys
game_7|Creighton
game_8|Albany
game_9|Gonzaga
game_10|Pittsburgh
game_11|Boise State/La Salle
game_12|Ole Miss
game_13|Harvard
game_14|Belmont
game_15|Notre Dame
game_16|Ohio State
game_17|Kansas
game_18|North Carolina
game_19|Michigan
game_20|Akron
game_21|Northwestern State
game_22|UCLA
game_23|Oklahoma
game_24|Florida GC
game_25|LIU/James Madison
game_26|NC State
game_27|Syracuse
game_28|UNLV
game_29|Marquette
game_30|Bucknell
game_31|Colorado
game_32|Pacific
game_33|Colorado State
game_34|Oklahoma State
game_35|Michigan State
game_36|Creighton
game_37|Pittsburgh
game_38|Boise State/La Salle
game_39|Belmont
game_40|Notre Dame
game_41|North Carolina
game_42|Michigan
game_43|Northwestern State
game_44|Florida GC
game_45|LIU/James Madison
game_46|UNLV
game_47|Bucknell
game_48|Pacific
game_49|Colorado State
game_50|Michigan State
game_51|Pittsburgh
game_52|Belmont
game_53|North Carolina
game_54|Northwestern State
game_55|UNLV
game_56|Pacific
game_57|Colorado State
game_58|Pittsburgh
game_59|Northwestern State
game_60|UNLV
game_61|Pittsburgh
game_62|Northwestern State
game_63|Northwestern State
name|Sergio the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
