game_1|Louisville
game_2|Missouri
game_3|Saint Louis
game_4|Oklahoma State
game_5|Michigan State
game_6|Middle Tenn/St Marys
game_7|Cincinnati
game_8|Duke
game_9|Southern
game_10|Pittsburgh
game_11|Boise State/La Salle
game_12|Ole Miss
game_13|New Mexico
game_14|Belmont
game_15|Iowa State
game_16|Ohio State
game_17|Western Kentucky
game_18|Villanova
game_19|South Dakota State
game_20|Akron
game_21|Northwestern State
game_22|UCLA
game_23|San Diego State
game_24|Florida GC
game_25|LIU/James Madison
game_26|Temple
game_27|Syracuse
game_28|UNLV
game_29|Davidson
game_30|Butler
game_31|Illinois
game_32|Pacific
game_33|Missouri
game_34|Oklahoma State
game_35|Middle Tenn/St Marys
game_36|Duke
game_37|Pittsburgh
game_38|Boise State/La Salle
game_39|New Mexico
game_40|Iowa State
game_41|Villanova
game_42|South Dakota State
game_43|Northwestern State
game_44|San Diego State
game_45|LIU/James Madison
game_46|UNLV
game_47|Davidson
game_48|Pacific
game_49|Oklahoma State
game_50|Middle Tenn/St Marys
game_51|Boise State/La Salle
game_52|New Mexico
game_53|South Dakota State
game_54|Northwestern State
game_55|UNLV
game_56|Davidson
game_57|Middle Tenn/St Marys
game_58|Boise State/La Salle
game_59|Northwestern State
game_60|Davidson
game_61|Boise State/La Salle
game_62|Northwestern State
game_63|Boise State/La Salle
name|Kathleen the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
