game_1|NC A&T/Liberty
game_2|Missouri
game_3|New Mexico State
game_4|Oklahoma State
game_5|Valparaiso
game_6|Memphis
game_7|Creighton
game_8|Albany
game_9|Southern
game_10|Wichita State
game_11|Kansas State
game_12|Wisconsin
game_13|New Mexico
game_14|Belmont
game_15|Notre Dame
game_16|Ohio State
game_17|Western Kentucky
game_18|North Carolina
game_19|South Dakota State
game_20|Akron
game_21|Florida
game_22|UCLA
game_23|San Diego State
game_24|Florida GC
game_25|LIU/James Madison
game_26|NC State
game_27|Syracuse
game_28|UNLV
game_29|Davidson
game_30|Butler
game_31|Colorado
game_32|Miami
game_33|Missouri
game_34|New Mexico State
game_35|Valparaiso
game_36|Albany
game_37|Wichita State
game_38|Wisconsin
game_39|Belmont
game_40|Notre Dame
game_41|North Carolina
game_42|Akron
game_43|Florida
game_44|Florida GC
game_45|LIU/James Madison
game_46|Syracuse
game_47|Davidson
game_48|Miami
game_49|New Mexico State
game_50|Valparaiso
game_51|Wisconsin
game_52|Notre Dame
game_53|Akron
game_54|Florida GC
game_55|LIU/James Madison
game_56|Miami
game_57|New Mexico State
game_58|Notre Dame
game_59|Akron
game_60|LIU/James Madison
game_61|New Mexico State
game_62|Akron
game_63|Akron
name|Gordon the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
