game_1|Louisville
game_2|Colorado State
game_3|Saint Louis
game_4|Oklahoma State
game_5|Michigan State
game_6|Middle Tenn/St Marys
game_7|Creighton
game_8|Duke
game_9|Southern
game_10|Wichita State
game_11|Kansas State
game_12|Ole Miss
game_13|Harvard
game_14|Arizona
game_15|Notre Dame
game_16|Ohio State
game_17|Kansas
game_18|Villanova
game_19|Michigan
game_20|VCU
game_21|Northwestern State
game_22|UCLA
game_23|San Diego State
game_24|Georgetown
game_25|Indiana
game_26|NC State
game_27|Syracuse
game_28|California
game_29|Davidson
game_30|Bucknell
game_31|Colorado
game_32|Miami
game_33|Colorado State
game_34|Saint Louis
game_35|Middle Tenn/St Marys
game_36|Creighton
game_37|Wichita State
game_38|Ole Miss
game_39|Arizona
game_40|Notre Dame
game_41|Villanova
game_42|Michigan
game_43|UCLA
game_44|San Diego State
game_45|Indiana
game_46|California
game_47|Bucknell
game_48|Colorado
game_49|Colorado State
game_50|Creighton
game_51|Wichita State
game_52|Arizona
game_53|Villanova
game_54|UCLA
game_55|Indiana
game_56|Bucknell
game_57|Creighton
game_58|Arizona
game_59|Villanova
game_60|Bucknell
game_61|Arizona
game_62|Villanova
game_63|Villanova
name|Jaylynn the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
