game_1|Louisville
game_2|Missouri
game_3|New Mexico State
game_4|Oklahoma State
game_5|Valparaiso
game_6|Middle Tenn/St Marys
game_7|Cincinnati
game_8|Duke
game_9|Gonzaga
game_10|Wichita State
game_11|Boise State/La Salle
game_12|Ole Miss
game_13|Harvard
game_14|Arizona
game_15|Iowa State
game_16|Iona
game_17|Western Kentucky
game_18|North Carolina
game_19|Michigan
game_20|Akron
game_21|Northwestern State
game_22|UCLA
game_23|San Diego State
game_24|Florida GC
game_25|LIU/James Madison
game_26|NC State
game_27|Syracuse
game_28|California
game_29|Marquette
game_30|Bucknell
game_31|Colorado
game_32|Pacific
game_33|Missouri
game_34|New Mexico State
game_35|Middle Tenn/St Marys
game_36|Duke
game_37|Gonzaga
game_38|Ole Miss
game_39|Harvard
game_40|Iowa State
game_41|North Carolina
game_42|Akron
game_43|Northwestern State
game_44|San Diego State
game_45|LIU/James Madison
game_46|California
game_47|Bucknell
game_48|Pacific
game_49|New Mexico State
game_50|Duke
game_51|Ole Miss
game_52|Iowa State
game_53|North Carolina
game_54|Northwestern State
game_55|California
game_56|Bucknell
game_57|Duke
game_58|Ole Miss
game_59|Northwestern State
game_60|California
game_61|Duke
game_62|California
game_63|California
name|Aniyah the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
