game_1|NC A&T/Liberty
game_2|Missouri
game_3|Saint Louis
game_4|Oregon
game_5|Valparaiso
game_6|Memphis
game_7|Creighton
game_8|Albany
game_9|Southern
game_10|Pittsburgh
game_11|Kansas State
game_12|Wisconsin
game_13|Harvard
game_14|Arizona
game_15|Iowa State
game_16|Ohio State
game_17|Kansas
game_18|Villanova
game_19|South Dakota State
game_20|VCU
game_21|Florida
game_22|Minnesota
game_23|Oklahoma
game_24|Georgetown
game_25|Indiana
game_26|Temple
game_27|Montana
game_28|California
game_29|Davidson
game_30|Bucknell
game_31|Illinois
game_32|Miami
game_33|Missouri
game_34|Oregon
game_35|Valparaiso
game_36|Creighton
game_37|Pittsburgh
game_38|Wisconsin
game_39|Arizona
game_40|Iowa State
game_41|Villanova
game_42|VCU
game_43|Minnesota
game_44|Oklahoma
game_45|Indiana
game_46|California
game_47|Davidson
game_48|Illinois
game_49|Missouri
game_50|Creighton
game_51|Wisconsin
game_52|Arizona
game_53|Villanova
game_54|Oklahoma
game_55|California
game_56|Davidson
game_57|Missouri
game_58|Wisconsin
game_59|Villanova
game_60|California
game_61|Missouri
game_62|California
game_63|Missouri
name|Tyshawn the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
