game_1|NC A&T/Liberty
game_2|Missouri
game_3|Saint Louis
game_4|Oregon
game_5|Valparaiso
game_6|Memphis
game_7|Cincinnati
game_8|Duke
game_9|Gonzaga
game_10|Pittsburgh
game_11|Boise State/La Salle
game_12|Ole Miss
game_13|New Mexico
game_14|Belmont
game_15|Iowa State
game_16|Iona
game_17|Western Kentucky
game_18|North Carolina
game_19|South Dakota State
game_20|Akron
game_21|Northwestern State
game_22|Minnesota
game_23|San Diego State
game_24|Georgetown
game_25|Indiana
game_26|Temple
game_27|Syracuse
game_28|UNLV
game_29|Davidson
game_30|Butler
game_31|Illinois
game_32|Miami
game_33|Missouri
game_34|Oregon
game_35|Valparaiso
game_36|Cincinnati
game_37|Gonzaga
game_38|Boise State/La Salle
game_39|New Mexico
game_40|Iona
game_41|North Carolina
game_42|Akron
game_43|Northwestern State
game_44|Georgetown
game_45|Indiana
game_46|Syracuse
game_47|Davidson
game_48|Miami
game_49|Missouri
game_50|Cincinnati
game_51|Boise State/La Salle
game_52|Iona
game_53|North Carolina
game_54|Northwestern State
game_55|Indiana
game_56|Davidson
game_57|Cincinnati
game_58|Boise State/La Salle
game_59|North Carolina
game_60|Davidson
game_61|Cincinnati
game_62|North Carolina
game_63|North Carolina
name|Karina the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
