game_1|Louisville
game_2|Missouri
game_3|Saint Louis
game_4|Oregon
game_5|Michigan State
game_6|Middle Tenn/St Marys
game_7|Cincinnati
game_8|Albany
game_9|Southern
game_10|Wichita State
game_11|Boise State/La Salle
game_12|Ole Miss
game_13|New Mexico
game_14|Belmont
game_15|Notre Dame
game_16|Ohio State
game_17|Western Kentucky
game_18|Villanova
game_19|Michigan
game_20|Akron
game_21|Florida
game_22|Minnesota
game_23|Oklahoma
game_24|Georgetown
game_25|LIU/James Madison
game_26|NC State
game_27|Syracuse
game_28|California
game_29|Davidson
game_30|Bucknell
game_31|Colorado
game_32|Miami
game_33|Missouri
game_34|Saint Louis
game_35|Middle Tenn/St Marys
game_36|Cincinnati
game_37|Southern
game_38|Ole Miss
game_39|New Mexico
game_40|Ohio State
game_41|Villanova
game_42|Michigan
game_43|Florida
game_44|Georgetown
game_45|NC State
game_46|California
game_47|Bucknell
game_48|Miami
game_49|Missouri
game_50|Cincinnati
game_51|Southern
game_52|New Mexico
game_53|Villanova
game_54|Florida
game_55|NC State
game_56|Bucknell
game_57|Missouri
game_58|New Mexico
game_59|Florida
game_60|Bucknell
game_61|Missouri
game_62|Bucknell
game_63|Bucknell
name|Brennan the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
