game_1|NC A&T/Liberty
game_2|Missouri
game_3|New Mexico State
game_4|Oregon
game_5|Michigan State
game_6|Memphis
game_7|Creighton
game_8|Albany
game_9|Gonzaga
game_10|Wichita State
game_11|Kansas State
game_12|Ole Miss
game_13|Harvard
game_14|Belmont
game_15|Notre Dame
game_16|Ohio State
game_17|Western Kentucky
game_18|North Carolina
game_19|Michigan
game_20|Akron
game_21|Northwestern State
game_22|Minnesota
game_23|San Diego State
game_24|Florida GC
game_25|Indiana
game_26|NC State
game_27|Syracuse
game_28|California
game_29|Davidson
game_30|Butler
game_31|Colorado
game_32|Pacific
game_33|NC A&T/Liberty
game_34|Oregon
game_35|Memphis
game_36|Creighton
game_37|Wichita State
game_38|Kansas State
game_39|Harvard
game_40|Ohio State
game_41|North Carolina
game_42|Akron
game_43|Minnesota
game_44|Florida GC
game_45|NC State
game_46|California
game_47|Butler
game_48|Colorado
game_49|NC A&T/Liberty
game_50|Memphis
game_51|Kansas State
game_52|Harvard
game_53|North Carolina
game_54|Florida GC
game_55|California
game_56|Butler
game_57|NC A&T/Liberty
game_58|Kansas State
game_59|Florida GC
game_60|Butler
game_61|NC A&T/Liberty
game_62|Florida GC
game_63|Florida GC
name|Ellis the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
