game_1|Louisville
game_2|Colorado State
game_3|Saint Louis
game_4|Oklahoma State
game_5|Valparaiso
game_6|Memphis
game_7|Creighton
game_8|Duke
game_9|Gonzaga
game_10|Pittsburgh
game_11|Boise State/La Salle
game_12|Wisconsin
game_13|Harvard
game_14|Belmont
game_15|Notre Dame
game_16|Iona
game_17|Western Kentucky
game_18|Villanova
game_19|South Dakota State
game_20|VCU
game_21|Northwestern State
game_22|UCLA
game_23|Oklahoma
game_24|Florida GC
game_25|Indiana
game_26|NC State
game_27|Montana
game_28|UNLV
game_29|Marquette
game_30|Butler
game_31|Illinois
game_32|Miami
game_33|Colorado State
game_34|Oklahoma State
game_35|Memphis
game_36|Duke
game_37|Pittsburgh
game_38|Wisconsin
game_39|Belmont
game_40|Iona
game_41|Western Kentucky
game_42|VCU
game_43|Northwestern State
game_44|Florida GC
game_45|NC State
game_46|Montana
game_47|Butler
game_48|Illinois
game_49|Oklahoma State
game_50|Duke
game_51|Pittsburgh
game_52|Belmont
game_53|VCU
game_54|Northwestern State
game_55|NC State
game_56|Butler
game_57|Oklahoma State
game_58|Belmont
game_59|VCU
game_60|Butler
game_61|Belmont
game_62|Butler
game_63|Butler
name|Carter the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
