game_1|NC A&T/Liberty
game_2|Colorado State
game_3|Saint Louis
game_4|Oregon
game_5|Valparaiso
game_6|Middle Tenn/St Marys
game_7|Creighton
game_8|Albany
game_9|Gonzaga
game_10|Wichita State
game_11|Boise State/La Salle
game_12|Wisconsin
game_13|New Mexico
game_14|Belmont
game_15|Notre Dame
game_16|Ohio State
game_17|Kansas
game_18|North Carolina
game_19|South Dakota State
game_20|Akron
game_21|Florida
game_22|Minnesota
game_23|San Diego State
game_24|Georgetown
game_25|LIU/James Madison
game_26|NC State
game_27|Syracuse
game_28|UNLV
game_29|Marquette
game_30|Bucknell
game_31|Illinois
game_32|Pacific
game_33|Colorado State
game_34|Oregon
game_35|Valparaiso
game_36|Creighton
game_37|Wichita State
game_38|Wisconsin
game_39|New Mexico
game_40|Ohio State
game_41|Kansas
game_42|South Dakota State
game_43|Minnesota
game_44|Georgetown
game_45|LIU/James Madison
game_46|Syracuse
game_47|Bucknell
game_48|Pacific
game_49|Colorado State
game_50|Valparaiso
game_51|Wichita State
game_52|New Mexico
game_53|Kansas
game_54|Georgetown
game_55|Syracuse
game_56|Bucknell
game_57|Valparaiso
game_58|New Mexico
game_59|Georgetown
game_60|Syracuse
game_61|Valparaiso
game_62|Georgetown
game_63|Georgetown
name|Esther the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
