game_1|NC A&T/Liberty
game_2|Missouri
game_3|New Mexico State
game_4|Oklahoma State
game_5|Michigan State
game_6|Memphis
game_7|Creighton
game_8|Duke
game_9|Southern
game_10|Wichita State
game_11|Boise State/La Salle
game_12|Wisconsin
game_13|New Mexico
game_14|Belmont
game_15|Notre Dame
game_16|Iona
game_17|Western Kentucky
game_18|Villanova
game_19|South Dakota State
game_20|VCU
game_21|Northwestern State
game_22|UCLA
game_23|Oklahoma
game_24|Florida GC
game_25|Indiana
game_26|Temple
game_27|Montana
game_28|California
game_29|Davidson
game_30|Bucknell
game_31|Illinois
game_32|Miami
game_33|Missouri
game_34|New Mexico State
game_35|Memphis
game_36|Duke
game_37|Wichita State
game_38|Boise State/La Salle
game_39|New Mexico
game_40|Notre Dame
game_41|Villanova
game_42|South Dakota State
game_43|UCLA
game_44|Oklahoma
game_45|Temple
game_46|Montana
game_47|Bucknell
game_48|Miami
game_49|Missouri
game_50|Memphis
game_51|Boise State/La Salle
game_52|New Mexico
game_53|Villanova
game_54|Oklahoma
game_55|Montana
game_56|Bucknell
game_57|Missouri
game_58|New Mexico
game_59|Oklahoma
game_60|Montana
game_61|New Mexico
game_62|Montana
game_63|Montana
name|Bridget the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
