game_1|Louisville
game_2|Colorado State
game_3|New Mexico State
game_4|Oregon
game_5|Valparaiso
game_6|Memphis
game_7|Cincinnati
game_8|Albany
game_9|Gonzaga
game_10|Wichita State
game_11|Kansas State
game_12|Wisconsin
game_13|New Mexico
game_14|Arizona
game_15|Notre Dame
game_16|Ohio State
game_17|Kansas
game_18|Villanova
game_19|South Dakota State
game_20|VCU
game_21|Northwestern State
game_22|UCLA
game_23|San Diego State
game_24|Georgetown
game_25|Indiana
game_26|NC State
game_27|Syracuse
game_28|UNLV
game_29|Davidson
game_30|Butler
game_31|Colorado
game_32|Miami
game_33|Colorado State
game_34|New Mexico State
game_35|Memphis
game_36|Albany
game_37|Gonzaga
game_38|Wisconsin
game_39|Arizona
game_40|Ohio State
game_41|Villanova
game_42|South Dakota State
game_43|Northwestern State
game_44|San Diego State
game_45|NC State
game_46|UNLV
game_47|Butler
game_48|Colorado
game_49|New Mexico State
game_50|Memphis
game_51|Wisconsin
game_52|Arizona
game_53|Villanova
game_54|San Diego State
game_55|NC State
game_56|Butler
game_57|Memphis
game_58|Wisconsin
game_59|San Diego State
game_60|Butler
game_61|Wisconsin
game_62|San Diego State
game_63|San Diego State
name|Tyrell the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
