game_1|Louisville
game_2|Missouri
game_3|Saint Louis
game_4|Oregon
game_5|Michigan State
game_6|Middle Tenn/St Marys
game_7|Creighton
game_8|Albany
game_9|Southern
game_10|Wichita State
game_11|Boise State/La Salle
game_12|Ole Miss
game_13|Harvard
game_14|Belmont
game_15|Iowa State
game_16|Iona
game_17|Western Kentucky
game_18|North Carolina
game_19|Michigan
game_20|VCU
game_21|Florida
game_22|UCLA
game_23|San Diego State
game_24|Georgetown
game_25|Indiana
game_26|Temple
game_27|Syracuse
game_28|UNLV
game_29|Davidson
game_30|Bucknell
game_31|Illinois
game_32|Pacific
game_33|Missouri
game_34|Oregon
game_35|Michigan State
game_36|Creighton
game_37|Wichita State
game_38|Ole Miss
game_39|Harvard
game_40|Iowa State
game_41|North Carolina
game_42|VCU
game_43|Florida
game_44|Georgetown
game_45|Indiana
game_46|UNLV
game_47|Bucknell
game_48|Illinois
game_49|Oregon
game_50|Creighton
game_51|Ole Miss
game_52|Harvard
game_53|VCU
game_54|Florida
game_55|Indiana
game_56|Illinois
game_57|Oregon
game_58|Ole Miss
game_59|VCU
game_60|Indiana
game_61|Oregon
game_62|VCU
game_63|Oregon
name|Harold the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
