game_1|Louisville
game_2|Missouri
game_3|New Mexico State
game_4|Oklahoma State
game_5|Michigan State
game_6|Memphis
game_7|Creighton
game_8|Albany
game_9|Southern
game_10|Pittsburgh
game_11|Boise State/La Salle
game_12|Ole Miss
game_13|Harvard
game_14|Belmont
game_15|Notre Dame
game_16|Ohio State
game_17|Western Kentucky
game_18|North Carolina
game_19|South Dakota State
game_20|Akron
game_21|Florida
game_22|Minnesota
game_23|San Diego State
game_24|Georgetown
game_25|Indiana
game_26|Temple
game_27|Montana
game_28|UNLV
game_29|Davidson
game_30|Butler
game_31|Illinois
game_32|Miami
game_33|Louisville
game_34|Oklahoma State
game_35|Michigan State
game_36|Albany
game_37|Pittsburgh
game_38|Ole Miss
game_39|Harvard
game_40|Ohio State
game_41|Western Kentucky
game_42|Akron
game_43|Florida
game_44|San Diego State
game_45|Temple
game_46|Montana
game_47|Butler
game_48|Miami
game_49|Louisville
game_50|Albany
game_51|Pittsburgh
game_52|Ohio State
game_53|Western Kentucky
game_54|Florida
game_55|Montana
game_56|Miami
game_57|Louisville
game_58|Ohio State
game_59|Western Kentucky
game_60|Montana
game_61|Louisville
game_62|Western Kentucky
game_63|Louisville
name|Kayden the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
