game_1|LIU Brooklyn
game_2|Memphis
game_3|Louisville
game_4|Long Beach State
game_5|Marquette
game_6|Murray State
game_7|Florida
game_8|Norfolk State
game_9|Kentucky
game_10|Connecticut
game_11|New Mexico State
game_12|Wichita State
game_13|Baylor
game_14|Colorado
game_15|Notre Dame
game_16|Lehigh
game_17|North Carolina
game_18|Creighton
game_19|Michigan
game_20|California/South Florida
game_21|Georgetown
game_22|NC State
game_23|Purdue
game_24|Kansas
game_25|Syracuse
game_26|Southern Miss
game_27|Montana
game_28|Vanderbilt
game_29|Florida State
game_30|Texas
game_31|West Virginia
game_32|Ohio State
game_33|LIU Brooklyn
game_34|Long Beach State
game_35|Murray State
game_36|Norfolk State
game_37|Connecticut
game_38|Wichita State
game_39|Colorado
game_40|Notre Dame
game_41|Creighton
game_42|California/South Florida
game_43|NC State
game_44|Purdue
game_45|Southern Miss
game_46|Vanderbilt
game_47|Florida State
game_48|West Virginia
game_49|Long Beach State
game_50|Murray State
game_51|Connecticut
game_52|Notre Dame
game_53|Creighton
game_54|NC State
game_55|Southern Miss
game_56|West Virginia
game_57|Long Beach State
game_58|Connecticut
game_59|Creighton
game_60|Southern Miss
game_61|Connecticut
game_62|Southern Miss
game_63|Connecticut
name|Mikaela the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
