game_1|NC A&T/Liberty
game_2|Missouri
game_3|New Mexico State
game_4|Oklahoma State
game_5|Valparaiso
game_6|Middle Tenn/St Marys
game_7|Creighton
game_8|Albany
game_9|Southern
game_10|Pittsburgh
game_11|Boise State/La Salle
game_12|Wisconsin
game_13|Harvard
game_14|Belmont
game_15|Iowa State
game_16|Ohio State
game_17|Kansas
game_18|Villanova
game_19|South Dakota State
game_20|Akron
game_21|Northwestern State
game_22|UCLA
game_23|Oklahoma
game_24|Georgetown
game_25|Indiana
game_26|Temple
game_27|Montana
game_28|California
game_29|Marquette
game_30|Butler
game_31|Colorado
game_32|Pacific
game_33|Missouri
game_34|New Mexico State
game_35|Middle Tenn/St Marys
game_36|Albany
game_37|Southern
game_38|Boise State/La Salle
game_39|Belmont
game_40|Iowa State
game_41|Kansas
game_42|South Dakota State
game_43|Northwestern State
game_44|Oklahoma
game_45|Indiana
game_46|Montana
game_47|Marquette
game_48|Colorado
game_49|Missouri
game_50|Middle Tenn/St Marys
game_51|Southern
game_52|Iowa State
game_53|South Dakota State
game_54|Oklahoma
game_55|Indiana
game_56|Marquette
game_57|Missouri
game_58|Iowa State
game_59|South Dakota State
game_60|Marquette
game_61|Iowa State
game_62|South Dakota State
game_63|Iowa State
name|Dexter the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
