game_1|Louisville
game_2|Colorado State
game_3|New Mexico State
game_4|Oregon
game_5|Valparaiso
game_6|Memphis
game_7|Creighton
game_8|Albany
game_9|Gonzaga
game_10|Wichita State
game_11|Boise State/La Salle
game_12|Ole Miss
game_13|Harvard
game_14|Belmont
game_15|Notre Dame
game_16|Ohio State
game_17|Western Kentucky
game_18|North Carolina
game_19|Michigan
game_20|Akron
game_21|Northwestern State
game_22|UCLA
game_23|Oklahoma
game_24|Georgetown
game_25|LIU/James Madison
game_26|Temple
game_27|Montana
game_28|UNLV
game_29|Marquette
game_30|Butler
game_31|Colorado
game_32|Pacific
game_33|Colorado State
game_34|New Mexico State
game_35|Memphis
game_36|Creighton
game_37|Gonzaga
game_38|Boise State/La Salle
game_39|Harvard
game_40|Ohio State
game_41|Western Kentucky
game_42|Michigan
game_43|UCLA
game_44|Oklahoma
game_45|LIU/James Madison
game_46|UNLV
game_47|Marquette
game_48|Colorado
game_49|Colorado State
game_50|Creighton
game_51|Gonzaga
game_52|Ohio State
game_53|Western Kentucky
game_54|UCLA
game_55|UNLV
game_56|Colorado
game_57|Creighton
game_58|Ohio State
game_59|Western Kentucky
game_60|Colorado
game_61|Ohio State
game_62|Western Kentucky
game_63|Western Kentucky
name|Ayla the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
