game_1|Louisville
game_2|Missouri
game_3|Saint Louis
game_4|Oregon
game_5|Valparaiso
game_6|Middle Tenn/St Marys
game_7|Creighton
game_8|Duke
game_9|Southern
game_10|Wichita State
game_11|Kansas State
game_12|Ole Miss
game_13|New Mexico
game_14|Arizona
game_15|Iowa State
game_16|Ohio State
game_17|Western Kentucky
game_18|Villanova
game_19|Michigan
game_20|VCU
game_21|Florida
game_22|Minnesota
game_23|Oklahoma
game_24|Georgetown
game_25|Indiana
game_26|Temple
game_27|Montana
game_28|UNLV
game_29|Marquette
game_30|Bucknell
game_31|Illinois
game_32|Pacific
game_33|Missouri
game_34|Oregon
game_35|Middle Tenn/St Marys
game_36|Duke
game_37|Wichita State
game_38|Ole Miss
game_39|Arizona
game_40|Iowa State
game_41|Western Kentucky
game_42|VCU
game_43|Florida
game_44|Oklahoma
game_45|Temple
game_46|UNLV
game_47|Marquette
game_48|Pacific
game_49|Oregon
game_50|Duke
game_51|Ole Miss
game_52|Arizona
game_53|Western Kentucky
game_54|Florida
game_55|Temple
game_56|Pacific
game_57|Duke
game_58|Ole Miss
game_59|Florida
game_60|Pacific
game_61|Ole Miss
game_62|Florida
game_63|Florida
name|Elaine the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
