game_1|Louisville
game_2|Missouri
game_3|Saint Louis
game_4|Oklahoma State
game_5|Michigan State
game_6|Memphis
game_7|Creighton
game_8|Duke
game_9|Southern
game_10|Pittsburgh
game_11|Boise State/La Salle
game_12|Ole Miss
game_13|Harvard
game_14|Arizona
game_15|Notre Dame
game_16|Ohio State
game_17|Western Kentucky
game_18|Villanova
game_19|South Dakota State
game_20|VCU
game_21|Northwestern State
game_22|UCLA
game_23|San Diego State
game_24|Florida GC
game_25|Indiana
game_26|NC State
game_27|Montana
game_28|UNLV
game_29|Marquette
game_30|Butler
game_31|Colorado
game_32|Pacific
game_33|Missouri
game_34|Oklahoma State
game_35|Memphis
game_36|Creighton
game_37|Pittsburgh
game_38|Boise State/La Salle
game_39|Arizona
game_40|Ohio State
game_41|Villanova
game_42|VCU
game_43|UCLA
game_44|Florida GC
game_45|NC State
game_46|UNLV
game_47|Butler
game_48|Pacific
game_49|Missouri
game_50|Creighton
game_51|Pittsburgh
game_52|Ohio State
game_53|VCU
game_54|Florida GC
game_55|NC State
game_56|Butler
game_57|Creighton
game_58|Ohio State
game_59|Florida GC
game_60|Butler
game_61|Creighton
game_62|Florida GC
game_63|Florida GC
name|Kendall the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
