game_1|Louisville
game_2|Colorado State
game_3|New Mexico State
game_4|Oklahoma State
game_5|Michigan State
game_6|Memphis
game_7|Creighton
game_8|Albany
game_9|Southern
game_10|Pittsburgh
game_11|Boise State/La Salle
game_12|Wisconsin
game_13|Harvard
game_14|Belmont
game_15|Notre Dame
game_16|Ohio State
game_17|Kansas
game_18|Villanova
game_19|South Dakota State
game_20|Akron
game_21|Northwestern State
game_22|UCLA
game_23|San Diego State
game_24|Georgetown
game_25|Indiana
game_26|Temple
game_27|Syracuse
game_28|UNLV
game_29|Marquette
game_30|Butler
game_31|Colorado
game_32|Miami
game_33|Colorado State
game_34|Oklahoma State
game_35|Michigan State
game_36|Albany
game_37|Pittsburgh
game_38|Boise State/La Salle
game_39|Belmont
game_40|Notre Dame
game_41|Kansas
game_42|Akron
game_43|Northwestern State
game_44|San Diego State
game_45|Temple
game_46|UNLV
game_47|Marquette
game_48|Miami
game_49|Oklahoma State
game_50|Michigan State
game_51|Pittsburgh
game_52|Notre Dame
game_53|Kansas
game_54|San Diego State
game_55|UNLV
game_56|Miami
game_57|Oklahoma State
game_58|Notre Dame
game_59|Kansas
game_60|UNLV
game_61|Oklahoma State
game_62|UNLV
game_63|Oklahoma State
name|Taya the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
