game_1|NC A&T/Liberty
game_2|Missouri
game_3|Saint Louis
game_4|Oklahoma State
game_5|Michigan State
game_6|Middle Tenn/St Marys
game_7|Cincinnati
game_8|Albany
game_9|Gonzaga
game_10|Wichita State
game_11|Kansas State
game_12|Ole Miss
game_13|New Mexico
game_14|Belmont
game_15|Notre Dame
game_16|Ohio State
game_17|Western Kentucky
game_18|Villanova
game_19|South Dakota State
game_20|Akron
game_21|Florida
game_22|UCLA
game_23|San Diego State
game_24|Georgetown
game_25|LIU/James Madison
game_26|Temple
game_27|Montana
game_28|California
game_29|Marquette
game_30|Bucknell
game_31|Illinois
game_32|Pacific
game_33|NC A&T/Liberty
game_34|Oklahoma State
game_35|Michigan State
game_36|Albany
game_37|Wichita State
game_38|Kansas State
game_39|New Mexico
game_40|Ohio State
game_41|Western Kentucky
game_42|South Dakota State
game_43|Florida
game_44|Georgetown
game_45|Temple
game_46|Montana
game_47|Bucknell
game_48|Illinois
game_49|Oklahoma State
game_50|Albany
game_51|Wichita State
game_52|New Mexico
game_53|Western Kentucky
game_54|Georgetown
game_55|Temple
game_56|Illinois
game_57|Oklahoma State
game_58|Wichita State
game_59|Western Kentucky
game_60|Illinois
game_61|Wichita State
game_62|Western Kentucky
game_63|Wichita State
name|Bruno the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
