game_1|Louisville
game_2|Colorado State
game_3|Saint Louis
game_4|Oklahoma State
game_5|Valparaiso
game_6|Middle Tenn/St Marys
game_7|Cincinnati
game_8|Duke
game_9|Gonzaga
game_10|Wichita State
game_11|Boise State/La Salle
game_12|Ole Miss
game_13|Harvard
game_14|Belmont
game_15|Notre Dame
game_16|Iona
game_17|Kansas
game_18|North Carolina
game_19|South Dakota State
game_20|Akron
game_21|Florida
game_22|UCLA
game_23|San Diego State
game_24|Georgetown
game_25|LIU/James Madison
game_26|NC State
game_27|Syracuse
game_28|California
game_29|Davidson
game_30|Bucknell
game_31|Colorado
game_32|Miami
game_33|Louisville
game_34|Saint Louis
game_35|Middle Tenn/St Marys
game_36|Cincinnati
game_37|Wichita State
game_38|Ole Miss
game_39|Belmont
game_40|Iona
game_41|Kansas
game_42|South Dakota State
game_43|Florida
game_44|Georgetown
game_45|LIU/James Madison
game_46|California
game_47|Bucknell
game_48|Colorado
game_49|Saint Louis
game_50|Cincinnati
game_51|Wichita State
game_52|Belmont
game_53|Kansas
game_54|Florida
game_55|LIU/James Madison
game_56|Bucknell
game_57|Saint Louis
game_58|Wichita State
game_59|Kansas
game_60|Bucknell
game_61|Saint Louis
game_62|Kansas
game_63|Kansas
name|Montana the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
