game_1|Louisville
game_2|Missouri
game_3|Saint Louis
game_4|Oregon
game_5|Michigan State
game_6|Middle Tenn/St Marys
game_7|Cincinnati
game_8|Albany
game_9|Southern
game_10|Wichita State
game_11|Boise State/La Salle
game_12|Wisconsin
game_13|Harvard
game_14|Belmont
game_15|Notre Dame
game_16|Ohio State
game_17|Kansas
game_18|North Carolina
game_19|South Dakota State
game_20|VCU
game_21|Florida
game_22|UCLA
game_23|Oklahoma
game_24|Florida GC
game_25|LIU/James Madison
game_26|Temple
game_27|Syracuse
game_28|California
game_29|Davidson
game_30|Bucknell
game_31|Illinois
game_32|Pacific
game_33|Louisville
game_34|Saint Louis
game_35|Middle Tenn/St Marys
game_36|Cincinnati
game_37|Southern
game_38|Wisconsin
game_39|Harvard
game_40|Notre Dame
game_41|Kansas
game_42|South Dakota State
game_43|UCLA
game_44|Florida GC
game_45|LIU/James Madison
game_46|Syracuse
game_47|Bucknell
game_48|Pacific
game_49|Louisville
game_50|Middle Tenn/St Marys
game_51|Southern
game_52|Harvard
game_53|Kansas
game_54|UCLA
game_55|Syracuse
game_56|Bucknell
game_57|Middle Tenn/St Marys
game_58|Harvard
game_59|Kansas
game_60|Syracuse
game_61|Harvard
game_62|Syracuse
game_63|Syracuse
name|Cody the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
