game_1|Louisville
game_2|Colorado State
game_3|Saint Louis
game_4|Oregon
game_5|Valparaiso
game_6|Memphis
game_7|Creighton
game_8|Albany
game_9|Southern
game_10|Pittsburgh
game_11|Boise State/La Salle
game_12|Wisconsin
game_13|New Mexico
game_14|Belmont
game_15|Iowa State
game_16|Ohio State
game_17|Western Kentucky
game_18|North Carolina
game_19|Michigan
game_20|Akron
game_21|Florida
game_22|Minnesota
game_23|San Diego State
game_24|Florida GC
game_25|Indiana
game_26|Temple
game_27|Syracuse
game_28|California
game_29|Marquette
game_30|Bucknell
game_31|Illinois
game_32|Pacific
game_33|Colorado State
game_34|Saint Louis
game_35|Memphis
game_36|Creighton
game_37|Southern
game_38|Wisconsin
game_39|New Mexico
game_40|Iowa State
game_41|Western Kentucky
game_42|Akron
game_43|Florida
game_44|Florida GC
game_45|Indiana
game_46|Syracuse
game_47|Marquette
game_48|Illinois
game_49|Saint Louis
game_50|Memphis
game_51|Wisconsin
game_52|New Mexico
game_53|Akron
game_54|Florida
game_55|Syracuse
game_56|Illinois
game_57|Memphis
game_58|Wisconsin
game_59|Akron
game_60|Syracuse
game_61|Wisconsin
game_62|Akron
game_63|Akron
name|Destinee the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
